SpinCore CPMG NMR\NQR Experiment
Spectrometer Frequency (MHz): 29.9016
Spectral Width (kHz): 100.0
Number of Acquisition Points: 12114.0
90 Degree Pulse-Width (us): 1.5
90 Degree Pulse Phase (Degrees): 0.00
Transient Delay (us): 15.00
Tau (ms): 1.00
Points Per Echo: 0.0
Number of Echoes: 60.0
Repetition Delay (s): 
Number of Scans: 100.0
ADC Clock Frequency (MHz): 75.00
Blanking Bit: 2.0
Deblank Delay: 3000.00
Output Amplitude Scaling: 1.00
Bypass FIR: Yes
 
Time (s), Magnitude Data
0.0713600, 12976.4359128
0.0713700, 8938.1332503
0.0713800, 23903.1476170
0.0713900, 14697.7685381
0.0714000, 21436.4147422
0.0714100, 40328.0796716
0.0714200, 6988.3002941
0.0714300, 24743.8115496
0.0714400, 9585.0316640
0.0714500, 3148.2137793
0.0714600, 25821.7057725
0.0714700, 27895.2918787
0.0714800, 12630.1640924
0.0714900, 30290.9436301
0.0715000, 11911.8973300
0.0715100, 39798.2655401
0.0715200, 19705.4736812
0.0715300, 23294.1446935
0.0715400, 61408.1215638
0.0715500, 38289.2806540
0.0715600, 52826.3990444
0.0715700, 52152.1305893
0.0715800, 44553.4498889
0.0715900, 26512.8787007
0.0716000, 31661.8382284
0.0716100, 65560.0757321
0.0716200, 29890.2413841
0.0716300, 53827.2534038
0.0716400, 57656.5707010
0.0716500, 64820.9975008
0.0716600, 41316.3520413
0.0716700, 59542.6250177
0.0716800, 57212.9635397
0.0716900, 68727.2648226
0.0717000, 62830.4806603
0.0717100, 79092.0425074
0.0717200, 81387.5292966
0.0717300, 62747.5529403
0.0717400, 77536.1863648
0.0717500, 95807.2037584
0.0717600, 84348.0271850
0.0717700, 113864.9188161
0.0717800, 102499.7598534
0.0717900, 74818.2532809
0.0718000, 123567.8483466
0.0718100, 90004.9202933
0.0718200, 124069.8760699
0.0718300, 133614.7486245
0.0718400, 118824.2997413
0.0718500, 122614.1201086
0.0718600, 128321.2511200
0.0718700, 163741.0152650
0.0718800, 123830.6533496
0.0718900, 161350.0144221
0.0719000, 193739.6820943
0.0719100, 178457.1591195
0.0719200, 158425.6000778
0.0719300, 215178.9857886
0.0719400, 227941.4318043
0.0719500, 257829.2883615
0.0719600, 264502.7863464
0.0719700, 335998.2431874
0.0719800, 373013.2038762
0.0719900, 429925.7344798
0.0720000, 494001.3607937
0.0720100, 590010.3232080
0.0720200, 675589.2065930
0.0720300, 809327.6719605
0.0720400, 979022.7808187
0.0720500, 1154656.5932406
0.0720600, 1300151.8257961
0.0720700, 1519431.1575040
0.0720800, 1557410.5042721
0.0720900, 1620018.8503403
0.0721000, 1598331.4778062
0.0721100, 1568352.8078242
0.0721200, 1448976.7740640
0.0721300, 1280291.8050558
0.0721400, 1136152.7903808
0.0721500, 930244.7826008
0.0721600, 797849.6671134
0.0721700, 684748.2345286
0.0721800, 579248.1682681
0.0721900, 528849.5230082
0.0722000, 452065.7040409
0.0722100, 416362.5177991
0.0722200, 389247.5949110
0.0722300, 329473.8782377
0.0722400, 311875.2813882
0.0722500, 273280.2423447
0.0722600, 258242.7254755
0.0722700, 252007.2806012
0.0722800, 195292.0240716
0.0722900, 182708.0101583
0.0723000, 188229.7690856
0.0723100, 118303.5823380
0.0723200, 166582.4505193
0.0723300, 175151.4905275
0.0723400, 120268.9554997
0.0723500, 136562.5182288
0.0723600, 148692.7522444
0.0723700, 114245.9003816
0.0723800, 107820.9966982
0.0723900, 117456.1468890
0.0724000, 123238.6255725
0.0724100, 101343.4364624
0.0724200, 127851.2099669
0.0724300, 106878.8593923
0.0724400, 106858.6638556
0.0724500, 110377.5194548
0.0724600, 68549.1236414
0.0724700, 93656.8106493
0.0724800, 106278.9893159
0.0724900, 42246.0907659
0.0725000, 81442.0027074
0.0725100, 81637.1120508
0.0725200, 68535.5291218
0.0725300, 49514.2584919
0.0725400, 56580.8407590
0.0725500, 46137.5897181
0.0725600, 90147.1240251
0.0725700, 28673.8973458
0.0725800, 3062.0308620
0.0725900, 60044.4632918
0.0726000, 16134.6248794
0.0726100, 46945.1798165
0.0726200, 31358.0457459
0.0726300, 24372.3041381
0.0726400, 4398.5925022
0.0726500, 47365.4031757
0.0726600, 5843.4158675
0.0726700, 36882.2855176
0.0726800, 30814.4228893
0.0726900, 46382.0874476
0.0727000, 28913.8890155
0.0727100, 4194.5809087
0.0727200, 17122.2799008
0.0727300, 33708.4363476
0.0727400, 20579.9971331
0.0727500, 28515.8642338
0.0727600, 15142.7061320
0.0727700, 18404.7145319
0.0727800, 36890.7657009
0.0727900, 39755.1445853
0.0728000, 54737.2920503
0.0728100, 47656.5664416
0.0728200, 31485.2695240
0.0728300, 37354.6364458
0.0728400, 45026.0720583
0.0728500, 47785.5803041
0.0728600, 24749.7564634
0.0728700, 56333.8495045
0.0728800, 57844.0033193
0.0728900, 29980.8431169
0.0729000, 57758.6704833
0.0729100, 82617.2826956
0.0729200, 58149.3542698
0.0729300, 33849.6329374
0.0729400, 63941.8036655
0.0729500, 68347.3767236
0.0729600, 95295.9949053
0.0729700, 82259.1184550
0.0729800, 92072.5383217
0.0729900, 90966.5090129
0.0730000, 97163.8065588
0.0730100, 132949.5641061
0.0730200, 167972.6875953
0.0730300, 227167.4328001
0.0730400, 262677.5773377
0.0730500, 341046.4337770
0.0730600, 407275.7869319
0.0730700, 480631.4768229
0.0730800, 481067.7216775
0.0730900, 18737947.5631236
0.0731000, 8090480.6983770
0.0731100, 242996.7145560
0.0731200, 161201.4333683
0.0731300, 370658.6625360
0.0731400, 552423.3239111
0.0731500, 283616.4868868
0.0731600, 235629.9823707
0.0731700, 201912.0271802
0.0731800, 143479.8571089
0.0731900, 97671.9907036
0.0732000, 129295.1462391
0.0732100, 111816.5719069
0.0732200, 95697.2793448
0.0732300, 73731.4613988
0.0732400, 76272.8173073
0.0732500, 98188.6033764
0.0732600, 41464.7904854
0.0732700, 59539.8741181
0.0732800, 60933.1397927
0.0732900, 44533.9567184
0.0733000, 62620.4714530
0.0733100, 65037.2690847
0.0733200, 25781.9111200
0.0733300, 50507.6571819
0.0733400, 29403.3080622
0.0733500, 35693.2686231
0.0733600, 25204.6667306
0.0733700, 27548.5534466
0.0733800, 12694.4835657
0.0733900, 6268.5170495
0.0734000, 31779.1390695
0.0734100, 23007.9851356
0.0734200, 22250.7506615
0.0734300, 24433.4191836
0.0734400, 15998.8031115
0.0734500, 5731.0296632
0.0734600, 21477.6703811
0.0734700, 21682.8133092
0.0734800, 29143.3839147
0.0734900, 11981.1695589
0.0735000, 26595.8664457
0.0735100, 21475.7256455
0.0735200, 35951.3905851
0.0735300, 16198.1580743
0.0735400, 25928.6868931
0.0735500, 23168.9738228
0.0735600, 44585.8557841
0.0735700, 46234.9973505
0.0735800, 39238.6385595
0.0735900, 31058.1255391
0.0736000, 64436.5345825
0.0736100, 53746.7027640
0.0736200, 40955.5453266
0.0736300, 44174.9625240
0.0736400, 62111.1268615
0.0736500, 80141.9670397
0.0736600, 56296.7262014
0.0736700, 59605.8761197
0.0736800, 73519.9905128
0.0736900, 69585.5549378
0.0737000, 92541.6739097
0.0737100, 66566.8103487
0.0737200, 101879.7584803
0.0737300, 87694.5671521
0.0737400, 111621.4804148
0.0737500, 69944.3308067
0.0737600, 111618.9182711
0.0737700, 122427.0515613
0.0737800, 122038.6922783
0.0737900, 99467.7845737
0.0738000, 137117.2008539
0.0738100, 104372.2500380
0.0738200, 136651.6771247
0.0738300, 120687.9859679
0.0738400, 117472.8182389
0.0738500, 130688.8992570
0.0738600, 125560.6173328
0.0738700, 140764.4385845
0.0738800, 153746.9197903
0.0738900, 146017.1243553
0.0739000, 162553.9477989
0.0739100, 206091.8910316
0.0739200, 205406.5127302
0.0739300, 235865.0431264
0.0739400, 278012.5518965
0.0739500, 285578.0295891
0.0739600, 328948.3289302
0.0739700, 362735.6796594
0.0739800, 392504.0442964
0.0739900, 432958.6559130
0.0740000, 469148.6314954
0.0740100, 515744.5892426
0.0740200, 625286.3570405
0.0740300, 718682.6034189
0.0740400, 881617.4336803
0.0740500, 1054378.1774833
0.0740600, 1218019.0488235
0.0740700, 1419771.6461083
0.0740800, 1495778.3367498
0.0740900, 1559777.6232095
0.0741000, 1558994.2452456
0.0741100, 1566837.0490479
0.0741200, 1487120.0482174
0.0741300, 1327688.3851827
0.0741400, 1189262.0808674
0.0741500, 1004145.8108273
0.0741600, 854200.7438331
0.0741700, 698401.1853627
0.0741800, 610589.8267888
0.0741900, 509000.5438199
0.0742000, 454657.2398247
0.0742100, 425683.7603445
0.0742200, 307933.5517104
0.0742300, 279690.5742066
0.0742400, 272620.2310046
0.0742500, 223195.2312237
0.0742600, 204198.4871173
0.0742700, 209642.0239289
0.0742800, 172971.2595115
0.0742900, 163248.1466510
0.0743000, 147298.0350344
0.0743100, 162832.3482880
0.0743200, 149836.2621597
0.0743300, 145325.6775281
0.0743400, 120913.3747772
0.0743500, 150039.6978036
0.0743600, 121682.8456809
0.0743700, 120263.0524974
0.0743800, 121442.8997348
0.0743900, 85282.1635572
0.0744000, 116509.9475581
0.0744100, 103822.0062463
0.0744200, 84394.5149995
0.0744300, 97269.2202549
0.0744400, 94694.0698090
0.0744500, 62519.0974423
0.0744600, 101008.8912770
0.0744700, 74103.5417507
0.0744800, 61976.4760938
0.0744900, 64008.2946031
0.0745000, 73473.6908696
0.0745100, 57178.7347359
0.0745200, 53661.7889564
0.0745300, 49009.6065787
0.0745400, 42923.4960948
0.0745500, 51458.8341590
0.0745600, 50173.8000554
0.0745700, 14578.5125442
0.0745800, 55674.6640583
0.0745900, 13277.4505459
0.0746000, 37271.8225473
0.0746100, 31937.0647681
0.0746200, 22697.0254659
0.0746300, 20367.5318338
0.0746400, 21788.8239472
0.0746500, 35868.3744404
0.0746600, 23615.0580139
0.0746700, 25127.7775579
0.0746800, 29547.4118156
0.0746900, 19185.2377103
0.0747000, 10074.2684598
0.0747100, 29602.8638648
0.0747200, 12230.2340534
0.0747300, 27345.8124399
0.0747400, 16763.7906513
0.0747500, 27382.3297219
0.0747600, 19623.0500433
0.0747700, 56793.4134297
0.0747800, 18386.0412814
0.0747900, 28644.7479479
0.0748000, 4714.0210012
0.0748100, 46463.0621569
0.0748200, 35093.2163245
0.0748300, 35446.7623486
0.0748400, 34987.7120287
0.0748500, 47561.3934720
0.0748600, 27192.5328721
0.0748700, 40135.8594028
0.0748800, 24964.8940915
0.0748900, 73014.7029714
0.0749000, 41587.9435654
0.0749100, 39408.6819115
0.0749200, 66725.9234856
0.0749300, 37127.4545317
0.0749400, 78394.1411076
0.0749500, 64983.7024030
0.0749600, 96845.0982394
0.0749700, 57454.1364655
0.0749800, 128485.5975625
0.0749900, 103352.1912782
0.0750000, 112344.8889848
0.0750100, 150274.5879049
0.0750200, 144676.1423767
0.0750300, 231539.1686454
0.0750400, 274095.2821666
0.0750500, 368093.9900216
0.0750600, 440586.3003068
0.0750700, 534928.8408751
0.0750800, 536634.3655386
0.0750900, 2254049.3078697
0.0751000, 10211588.0185383
0.0751100, 141310.1294388
0.0751200, 211114.0239444
0.0751300, 272487.1523614
0.0751400, 695168.2634931
0.0751500, 369261.6298209
0.0751600, 282637.2630245
0.0751700, 225301.6904087
0.0751800, 159718.7602538
0.0751900, 161010.9379918
0.0752000, 135711.5285449
0.0752100, 144396.6166086
0.0752200, 116617.6575524
0.0752300, 85414.5533326
0.0752400, 85369.6346250
0.0752500, 98603.0500948
0.0752600, 66419.0940167
0.0752700, 59294.6575840
0.0752800, 90508.7610842
0.0752900, 46753.6248969
0.0753000, 66906.0479852
0.0753100, 41573.9493674
0.0753200, 87706.6859766
0.0753300, 26479.7853843
0.0753400, 50499.5357701
0.0753500, 26626.2472759
0.0753600, 59481.2911259
0.0753700, 29682.3708116
0.0753800, 29366.5936908
0.0753900, 38417.3555050
0.0754000, 37599.2270266
0.0754100, 19035.4556026
0.0754200, 44981.1320667
0.0754300, 41413.6734063
0.0754400, 4158.5579231
0.0754500, 9893.1451015
0.0754600, 19157.2128714
0.0754700, 32322.4420024
0.0754800, 21151.6982297
0.0754900, 21283.9171207
0.0755000, 17809.8815268
0.0755100, 5660.3287007
0.0755200, 7440.3603407
0.0755300, 16554.8741463
0.0755400, 24894.4225882
0.0755500, 18391.4456474
0.0755600, 30893.3807312
0.0755700, 42815.9259272
0.0755800, 24173.0987877
0.0755900, 52238.8868564
0.0756000, 23933.5273205
0.0756100, 70639.3662557
0.0756200, 30962.2422476
0.0756300, 62955.5440609
0.0756400, 65147.7164911
0.0756500, 52064.9805147
0.0756600, 70496.1753076
0.0756700, 56796.5688048
0.0756800, 69363.4624929
0.0756900, 66247.8018503
0.0757000, 59336.2541622
0.0757100, 105597.1048135
0.0757200, 76074.0530339
0.0757300, 97110.8571582
0.0757400, 73428.6985449
0.0757500, 79644.7305602
0.0757600, 102307.5908865
0.0757700, 79363.9469848
0.0757800, 102648.9400822
0.0757900, 93149.7798441
0.0758000, 95555.6333295
0.0758100, 133970.7798365
0.0758200, 104719.7260548
0.0758300, 149041.0127985
0.0758400, 130584.0671828
0.0758500, 132535.1634888
0.0758600, 139704.7287424
0.0758700, 148647.0927701
0.0758800, 139265.0843894
0.0758900, 176383.4604774
0.0759000, 153354.8718659
0.0759100, 166635.4657959
0.0759200, 217956.8240478
0.0759300, 188629.0332743
0.0759400, 208463.9606095
0.0759500, 278365.5714093
0.0759600, 273910.2260833
0.0759700, 317587.5494820
0.0759800, 378016.2697583
0.0759900, 404365.6009900
0.0760000, 487670.3407057
0.0760100, 560532.7796276
0.0760200, 609865.6210101
0.0760300, 748387.4090743
0.0760400, 871610.4536690
0.0760500, 1005494.3722577
0.0760600, 1223703.7260023
0.0760700, 1344007.1817237
0.0760800, 1481941.4805464
0.0760900, 1505073.8026957
0.0761000, 1559661.7126775
0.0761100, 1505469.5685885
0.0761200, 1443464.2351794
0.0761300, 1332172.4802517
0.0761400, 1156224.2401978
0.0761500, 973765.5881741
0.0761600, 805773.8542798
0.0761700, 682906.6502158
0.0761800, 568974.6580411
0.0761900, 495716.7465902
0.0762000, 429186.3154494
0.0762100, 412137.4774769
0.0762200, 344261.9752834
0.0762300, 324510.5034556
0.0762400, 279201.7330175
0.0762500, 265447.5372819
0.0762600, 248012.2768292
0.0762700, 219396.6066693
0.0762800, 184857.4512131
0.0762900, 173427.2445148
0.0763000, 163861.2915151
0.0763100, 128815.9441568
0.0763200, 146892.4045450
0.0763300, 120203.9308841
0.0763400, 115549.2614342
0.0763500, 113435.6519706
0.0763600, 103231.0521694
0.0763700, 134808.8689738
0.0763800, 86944.9925470
0.0763900, 109422.5057518
0.0764000, 121558.8012815
0.0764100, 109790.7569243
0.0764200, 131010.9343414
0.0764300, 88236.5901256
0.0764400, 79048.3399509
0.0764500, 85409.6394677
0.0764600, 81820.5145547
0.0764700, 89371.3509856
0.0764800, 64613.5574938
0.0764900, 44445.7559729
0.0765000, 73621.8108511
0.0765100, 38999.5475999
0.0765200, 60183.6350929
0.0765300, 72961.2791829
0.0765400, 24398.8893600
0.0765500, 56460.8970616
0.0765600, 60649.4718608
0.0765700, 26448.2294303
0.0765800, 60644.5634332
0.0765900, 43363.0846919
0.0766000, 34652.1076560
0.0766100, 19429.2569338
0.0766200, 19549.9731458
0.0766300, 38136.9902457
0.0766400, 23825.7466829
0.0766500, 31276.2915481
0.0766600, 22814.4757775
0.0766700, 20476.5530302
0.0766800, 23439.8198159
0.0766900, 16177.3811539
0.0767000, 22321.5876899
0.0767100, 19047.8940043
0.0767200, 6353.6197557
0.0767300, 19362.4283859
0.0767400, 7991.0190214
0.0767500, 14468.4105900
0.0767600, 26781.0664649
0.0767700, 6701.7046339
0.0767800, 28268.2096002
0.0767900, 36802.4888289
0.0768000, 28980.3354190
0.0768100, 37528.3400645
0.0768200, 15364.4038283
0.0768300, 29580.9007638
0.0768400, 15184.6138575
0.0768500, 60687.2405782
0.0768600, 43234.9369029
0.0768700, 35242.2869292
0.0768800, 58784.8324400
0.0768900, 50653.9018931
0.0769000, 47373.0240749
0.0769100, 65248.5951190
0.0769200, 51096.1039317
0.0769300, 52847.6302685
0.0769400, 84567.0745030
0.0769500, 67082.0388032
0.0769600, 104961.3736810
0.0769700, 72833.9929566
0.0769800, 106540.8522023
0.0769900, 99597.8554488
0.0770000, 114068.6674990
0.0770100, 127178.8622099
0.0770200, 141649.9917720
0.0770300, 210460.8063773
0.0770400, 236112.8103429
0.0770500, 327707.8252422
0.0770600, 383996.5412787
0.0770700, 484086.7323786
0.0770800, 524822.9289694
0.0770900, 497737.9797484
0.0771000, 11376295.6257534
0.0771100, 549402.1908993
0.0771200, 307773.6208985
0.0771300, 456603.1490616
0.0771400, 511192.9749918
0.0771500, 385175.9970624
0.0771600, 300394.4261300
0.0771700, 250016.8588016
0.0771800, 183453.9818156
0.0771900, 145821.0597205
0.0772000, 137017.9781051
0.0772100, 124259.1987138
0.0772200, 107250.6406974
0.0772300, 108182.5219941
0.0772400, 94069.9685553
0.0772500, 83786.6586814
0.0772600, 57436.4442667
0.0772700, 82448.2905159
0.0772800, 61562.9122199
0.0772900, 49194.4656440
0.0773000, 43690.5099535
0.0773100, 61156.4005808
0.0773200, 42045.7603332
0.0773300, 46075.3202919
0.0773400, 46435.5284777
0.0773500, 34116.9748073
0.0773600, 24488.8893991
0.0773700, 32388.7566912
0.0773800, 25902.0354799
0.0773900, 39491.2473974
0.0774000, 31952.4522377
0.0774100, 19886.5215913
0.0774200, 11921.5289288
0.0774300, 12393.1241017
0.0774400, 3873.3831466
0.0774500, 22545.9228465
0.0774600, 21162.4909923
0.0774700, 19813.9675986
0.0774800, 5997.5568359
0.0774900, 40535.0641420
0.0775000, 8253.8432260
0.0775100, 27212.5899172
0.0775200, 30329.9958787
0.0775300, 7375.2721984
0.0775400, 34087.0123361
0.0775500, 36043.0972726
0.0775600, 29597.6822066
0.0775700, 35484.7658158
0.0775800, 28508.4626208
0.0775900, 28007.9018136
0.0776000, 36025.2559463
0.0776100, 36632.8405260
0.0776200, 46940.2083187
0.0776300, 43587.1109963
0.0776400, 39434.5320373
0.0776500, 54893.6734515
0.0776600, 40819.7611458
0.0776700, 45396.7939507
0.0776800, 67869.0290560
0.0776900, 46232.2158781
0.0777000, 65227.6180540
0.0777100, 69497.2574135
0.0777200, 36723.1319607
0.0777300, 83504.7777615
0.0777400, 98597.2316447
0.0777500, 45572.9159260
0.0777600, 118554.1740514
0.0777700, 66957.9393351
0.0777800, 110767.4089703
0.0777900, 89067.7841703
0.0778000, 98287.1777243
0.0778100, 112862.6719735
0.0778200, 112868.1559210
0.0778300, 80756.6865653
0.0778400, 126454.4181158
0.0778500, 102461.8889637
0.0778600, 124657.9211282
0.0778700, 123792.4030343
0.0778800, 116528.6605518
0.0778900, 137315.7879415
0.0779000, 130803.1884206
0.0779100, 176515.8162035
0.0779200, 145938.2947207
0.0779300, 207316.5401843
0.0779400, 226264.5390909
0.0779500, 199854.2432499
0.0779600, 275022.8710144
0.0779700, 304247.9070183
0.0779800, 316200.2987680
0.0779900, 356578.1274630
0.0780000, 400473.2034244
0.0780100, 473005.8597576
0.0780200, 552400.9768456
0.0780300, 641929.9614452
0.0780400, 796087.3605761
0.0780500, 926709.9733056
0.0780600, 1092034.6037832
0.0780700, 1296270.8791831
0.0780800, 1395223.3655372
0.0780900, 1472883.1819598
0.0781000, 1482193.7609476
0.0781100, 1496932.2969146
0.0781200, 1450493.4533506
0.0781300, 1326004.5095628
0.0781400, 1174908.7443410
0.0781500, 1037484.4008355
0.0781600, 880455.9648285
0.0781700, 734584.1634537
0.0781800, 603818.7000789
0.0781900, 565967.5584917
0.0782000, 458481.6198944
0.0782100, 410333.5493583
0.0782200, 396014.6966679
0.0782300, 351004.9569935
0.0782400, 280020.6333415
0.0782500, 292385.5240004
0.0782600, 204487.1321379
0.0782700, 208387.9350154
0.0782800, 187593.8603073
0.0782900, 184382.4884744
0.0783000, 184200.0237486
0.0783100, 160040.2651460
0.0783200, 144407.1475309
0.0783300, 163082.3463469
0.0783400, 122836.8947589
0.0783500, 129349.6963468
0.0783600, 121973.9611311
0.0783700, 120425.2182933
0.0783800, 132343.7140782
0.0783900, 106506.4959240
0.0784000, 113803.9872983
0.0784100, 107243.8900171
0.0784200, 101055.0017614
0.0784300, 54811.8637158
0.0784400, 92767.8388290
0.0784500, 103676.4256569
0.0784600, 80386.1442352
0.0784700, 77189.7065288
0.0784800, 76819.3075014
0.0784900, 74863.1091059
0.0785000, 67286.6163512
0.0785100, 73336.3991821
0.0785200, 63440.5159185
0.0785300, 58704.5064710
0.0785400, 59356.1119768
0.0785500, 18371.3717506
0.0785600, 61573.1286602
0.0785700, 35362.7507556
0.0785800, 31240.2119871
0.0785900, 49021.3136095
